Verhardingsobject Guid,Datum,Inspecterende organisatie,Dwarsonvlakheid,Langsonvlakheid,Oneffenheden,Rafeling,Randschade,Scheurvorming,Voegvulling,Voegwijdte,Zetting,Opmerking
{F654BA30-43EB-4210-B4B7-0818304E2C89},1-4-2019,,G,,G,M1,G,L1,,,G,
{F65E2D3B-E9F3-418D-8DDE-F2130C3FC708},20-9-2016,,G,,G,G,G,G,G,G,G,
{F65E2D3B-E9F3-418D-8DDE-F2130C3FC708},4-6-2018,,G,,G,G,G,G,,,G,
{F66ACA80-8BA1-43D4-AA5B-32A5FE96413E},30-1-2017,,G,,L1,G,G,G,G,G,G,
{F66ACA80-8BA1-43D4-AA5B-32A5FE96413E},28-2-2019,,G,,G,G,G,G,,,G,
{F66C67E6-721A-4F3C-BE94-414DFB2FFD79},20-9-2016,,G,,G,G,G,G,G,G,G,
{F66C67E6-721A-4F3C-BE94-414DFB2FFD79},24-5-2018,,G,,G,G,G,G,,,G,
{F66C67E6-721A-4F3C-BE94-414DFB2FFD79},18-1-2019,,G,,G,G,G,G,,,G,
{F685494D-123C-4D50-AFC6-FE1E3923976B},17-4-2015,,G,,G,G,E2,G,G,G,G,
{F685494D-123C-4D50-AFC6-FE1E3923976B},18-7-2017,,G,,G,L3,E3,G,,,G,
{F685494D-123C-4D50-AFC6-FE1E3923976B},28-3-2019,,G,,G,L1,E3,G,,,G,
{F6879BE9-5049-4996-90A2-BF58945DA500},2-2-2017,,G,,G,G,G,G,G,G,G,
{F6879BE9-5049-4996-90A2-BF58945DA500},20-3-2019,,G,,G,G,G,G,,,G,
{F6899F14-8761-4991-8FA8-05CFE09B996B},20-9-2016,,G,,G,G,G,G,G,G,G,
{F6899F14-8761-4991-8FA8-05CFE09B996B},20-6-2018,,G,,G,G,G,G,,,G,
{F6899F14-8761-4991-8FA8-05CFE09B996B},20-6-2018,,G,,G,G,G,G,,,G,
{F68B62CA-06ED-4561-8448-403EAD39CD72},20-9-2016,,G,,G,G,G,G,G,G,G,
{F68B62CA-06ED-4561-8448-403EAD39CD72},5-2-2019,,G,,G,G,G,G,,,G,
{F68E58D8-3D3C-4854-BB95-CC7199BD5D5C},14-4-2015,,G,,G,L1,G,M1,G,G,G,
{F68E58D8-3D3C-4854-BB95-CC7199BD5D5C},1-8-2017,,G,,G,G,G,E2,,,G,
{F68E58D8-3D3C-4854-BB95-CC7199BD5D5C},1-5-2019,,G,,G,G,G,E1,,,G,
{F68ED74A-9CE4-418A-982E-69188DCBA202},29-4-2015,,G,,G,G,G,L1,G,G,G,
{F68ED74A-9CE4-418A-982E-69188DCBA202},21-7-2017,,G,,G,L1,G,L1,,,G,
{F68ED74A-9CE4-418A-982E-69188DCBA202},3-5-2019,,L1,,G,L1,G,L1,,,G,
{F695D464-B5F2-4331-A888-973145ECF1DD},16-3-2016,,G,,G,G,G,G,G,G,G,
{F695D464-B5F2-4331-A888-973145ECF1DD},11-6-2018,,G,,G,G,G,G,,,G,
{F6B46C5B-68AD-47BF-AA1C-4C305CC0C33D},17-4-2014,,G,,G,G,G,G,G,G,G,
{F6B46C5B-68AD-47BF-AA1C-4C305CC0C33D},29-6-2018,,G,,G,G,G,G,,,G,
{F6B9DBED-CE8F-4093-816A-88A17498AEB4},14-1-2015,,G,,G,G,G,G,G,G,G,
{F6B9DBED-CE8F-4093-816A-88A17498AEB4},26-9-2017,,G,,G,G,G,G,G,G,G,
{F6B9DBED-CE8F-4093-816A-88A17498AEB4},19-2-2019,,G,,G,G,G,G,,,G,
{F6C3AAE9-A3EE-4679-BD13-6DD8C49794B1},16-3-2016,,G,,G,G,G,G,G,G,G,
{F6C3AAE9-A3EE-4679-BD13-6DD8C49794B1},4-6-2018,,G,,G,G,G,G,,,G,
{F6CF9D38-4289-407E-9189-5C6C6327AC67},16-2-2015,,G,,G,G,M3,G,G,G,G,
{F6CF9D38-4289-407E-9189-5C6C6327AC67},26-9-2017,,G,,G,G,M3,G,G,G,G,
{F6CF9D38-4289-407E-9189-5C6C6327AC67},5-2-2019,,G,,G,G,G,G,,,G,
{F6D0DC52-47CA-4DF9-BB63-81BCDCF4FF55},20-9-2016,,G,,G,G,G,G,G,G,G,
{F6D0DC52-47CA-4DF9-BB63-81BCDCF4FF55},15-5-2018,,G,,G,G,G,G,,,G,
{F6E0285B-6D3E-4AFD-90A1-DD8F3ADB963B},14-1-2015,,G,,G,G,G,G,G,G,G,
{F6E0285B-6D3E-4AFD-90A1-DD8F3ADB963B},26-9-2017,,G,,G,L1,G,G,G,G,G,
{F6E0285B-6D3E-4AFD-90A1-DD8F3ADB963B},29-1-2019,,G,,G,G,G,G,,,G,
{F6E5D57D-0694-4CCA-81EA-EC7E40C95A36},20-9-2016,,G,,G,G,G,G,G,G,G,
{F6E5D57D-0694-4CCA-81EA-EC7E40C95A36},24-5-2018,,G,,G,G,G,G,,,G,
{F6E5D57D-0694-4CCA-81EA-EC7E40C95A36},3-1-2019,,G,,G,G,G,G,,,G,
{F6E6AE77-C6CF-4E00-946D-4314F6E6B652},30-4-2014,,G,,G,G,G,G,G,G,G,
{F6E6AE77-C6CF-4E00-946D-4314F6E6B652},26-6-2018,,G,,G,L1,G,G,,,G,
{F6E86828-9492-40FE-83DF-A4417F49665E},23-3-2015,,G,,G,G,E1,L1,G,G,G,
{F6E86828-9492-40FE-83DF-A4417F49665E},7-8-2017,,G,,G,G,G,L1,,,G,
{F6E86828-9492-40FE-83DF-A4417F49665E},29-3-2019,,G,,G,G,G,M2,,,G,
{F6EE2266-C753-4C53-B2ED-E1D1BA32141F},29-3-2017,,G,,G,G,G,L1,G,G,G,
{F6EE2266-C753-4C53-B2ED-E1D1BA32141F},19-3-2019,,G,,G,L1,E1,G,,,G,
{F6EFA994-1479-4497-A216-AE70101A190B},28-10-2016,,G,,G,G,G,G,G,G,G,
{F6EFA994-1479-4497-A216-AE70101A190B},24-6-2019,,G,,G,G,G,G,,,G,
{F706EE63-402B-409B-83B3-46A2977BA614},8-5-2015,,M1,,G,G,G,G,G,G,G,
{F706EE63-402B-409B-83B3-46A2977BA614},3-8-2017,,G,,G,G,G,G,,,G,
{F706EE63-402B-409B-83B3-46A2977BA614},9-4-2019,,G,,G,G,G,G,,,G,
{F7087225-5024-49CB-AFDE-59A9C651504E},20-9-2016,,L2,,G,G,G,G,G,G,G,
{F7087225-5024-49CB-AFDE-59A9C651504E},20-6-2018,,L1,,G,G,G,G,,,G,
{F7087225-5024-49CB-AFDE-59A9C651504E},20-6-2018,,L1,,G,G,G,G,,,G,
{F71429F9-5ED9-4A64-8E2A-1EF02DCE200D},9-4-2015,,G,,G,L1,E1,G,G,G,G,
{F71429F9-5ED9-4A64-8E2A-1EF02DCE200D},19-7-2017,,G,,G,M1,E1,E1,,,G,Boom wortel schade
{F71429F9-5ED9-4A64-8E2A-1EF02DCE200D},8-4-2019,,G,,G,L1,E1,G,,,G,Boom wortel schade
{F71BF2F0-AAFD-4D4E-BA56-A0B506622128},16-3-2016,,G,,G,G,G,G,G,G,G,
{F71BF2F0-AAFD-4D4E-BA56-A0B506622128},13-6-2018,,G,,G,G,G,G,,,G,
{F727AED8-E657-4B90-8975-58263D85AF13},20-9-2016,,G,,G,G,G,L3,G,G,G,
{F727AED8-E657-4B90-8975-58263D85AF13},24-5-2018,,G,,G,G,G,G,,,G,
{F727AED8-E657-4B90-8975-58263D85AF13},20-12-2018,,G,,G,L1,G,G,,,G,
{F72B8B55-BDEE-40C3-B9CF-FE94E50384EC},14-1-2015,,G,,G,G,G,M1,G,G,G,
{F72B8B55-BDEE-40C3-B9CF-FE94E50384EC},26-9-2017,,G,,G,G,G,G,G,G,G,
{F72B8B55-BDEE-40C3-B9CF-FE94E50384EC},12-2-2019,,G,,G,G,G,G,,,G,
{F72EC875-9CF7-4EF3-82E0-09DC9677A3CB},20-9-2016,,G,,G,L1,G,G,G,G,G,
{F72EC875-9CF7-4EF3-82E0-09DC9677A3CB},29-1-2019,,G,,G,G,G,G,,,G,
{F733636C-A62A-4F43-9DF4-FA20B234651A},20-9-2016,,L2,,G,E1,G,M1,G,G,G,
{F733636C-A62A-4F43-9DF4-FA20B234651A},29-5-2018,,G,,G,G,G,G,,,G,
{F733636C-A62A-4F43-9DF4-FA20B234651A},15-5-2019,,G,,G,G,G,G,,,G,
{F7354076-2F51-481A-9ADF-4A567DAB2CDF},22-5-2018,,G,,G,L1,G,G,,,G,Object inspectie Overgenomen
{F73F160A-C09D-4116-B70D-8E75C5991772},20-9-2016,,G,,G,L1,L1,G,G,G,G,
{F73F160A-C09D-4116-B70D-8E75C5991772},5-6-2018,,G,,G,G,G,G,,,G,
{F73F160A-C09D-4116-B70D-8E75C5991772},24-5-2019,,G,,G,G,G,G,,,G,
{F740E4AC-1E73-44D9-B9AA-34B7758746B6},16-3-2016,,G,,G,G,G,G,G,G,G,
{F740E4AC-1E73-44D9-B9AA-34B7758746B6},11-6-2018,,G,,G,G,G,G,,,G,Reconstructie
{F749007E-7832-486F-B3A4-C9CFCDC727AE},10-5-2016,,G,,G,G,G,G,G,G,G,
{F749007E-7832-486F-B3A4-C9CFCDC727AE},15-5-2018,,G,,G,G,G,G,,,G,
{F74C9F67-694D-462A-9E9F-E44DFB204548},10-5-2016,,G,,G,G,G,G,G,G,G,
{F74C9F67-694D-462A-9E9F-E44DFB204548},25-5-2018,,G,,G,G,G,G,,,G,
{F74CD747-7125-4DA3-9484-B6B3CD5F31C9},16-3-2016,,G,,G,G,G,M1,G,G,G, - fietsstrook rood asfalt
{F74CD747-7125-4DA3-9484-B6B3CD5F31C9},6-6-2018,,G,,G,G,G,G,,,G,
{F754AD31-17CD-4F5A-B8C1-44D7BC73CB09},20-9-2016,,G,,G,G,G,G,G,G,G,
{F754AD31-17CD-4F5A-B8C1-44D7BC73CB09},28-5-2018,,G,,G,G,G,G,,,G,
{F754AD31-17CD-4F5A-B8C1-44D7BC73CB09},15-5-2019,,G,,G,G,G,G,,,G,
{F75726A6-F7ED-48E8-BDC5-A24E92760C54},10-5-2016,,G,,G,L1,M1,G,G,G,G,
{F75726A6-F7ED-48E8-BDC5-A24E92760C54},17-5-2018,,G,,G,G,G,G,,,G,
{F75DF00F-8FB4-4FD2-AB1C-771EE902B98B},16-3-2016,,G,,G,G,E1,M1,G,G,G,
{F75DF00F-8FB4-4FD2-AB1C-771EE902B98B},6-6-2018,,G,,G,G,G,G,,,G,
{F7670E77-1B4D-46D5-A8C3-1BA17596FC72},16-3-2016,,G,,G,L3,M1,M1,G,G,G,
{F7670E77-1B4D-46D5-A8C3-1BA17596FC72},8-6-2018,,G,,G,L1,G,M1,,,G,
{F76AB598-7507-4358-9E2B-1C685AF9FCF2},14-1-2015,,G,,G,L1,G,L1,G,G,G,
{F76AB598-7507-4358-9E2B-1C685AF9FCF2},26-9-2017,,G,,G,G,G,G,G,G,G,
{F76AB598-7507-4358-9E2B-1C685AF9FCF2},14-2-2019,,G,,G,G,G,G,,,G,
{F76ABD99-22C7-41DC-9AF5-84B60AEAC90F},16-3-2016,,G,,G,G,G,G,G,G,G,
{F76ABD99-22C7-41DC-9AF5-84B60AEAC90F},5-6-2018,,G,,G,G,G,L1,,,G,
{F76B50CC-04E3-49DD-BEEF-7D9DF30B49CE},10-5-2016,,G,,G,G,G,G,G,G,G,
{F76B50CC-04E3-49DD-BEEF-7D9DF30B49CE},1-5-2018,,G,,G,G,G,G,,,G,
{F76FB911-32CB-4308-A42D-F6721E0FB6F8},20-9-2016,,G,,G,G,G,G,G,G,G,
{F76FB911-32CB-4308-A42D-F6721E0FB6F8},30-5-2018,,G,,G,G,G,G,,,G,
{F76FB911-32CB-4308-A42D-F6721E0FB6F8},21-3-2019,,G,,G,G,G,G,,,G,
{F776B82C-BA63-4F2A-AAF9-60465A06D062},1-1-2015,,G,,G,M1,G,G,G,G,G,langslasM10m
{F776B82C-BA63-4F2A-AAF9-60465A06D062},3-8-2017,,G,,G,G,G,G,,,G,
{F776B82C-BA63-4F2A-AAF9-60465A06D062},24-5-2019,,G,,G,G,G,G,,,G,openstaande dwarslas
{F78A254C-FAC9-4CA8-AFBC-E262D604C2EF},10-5-2016,,G,,G,L1,M1,M1,G,G,G,
{F78A254C-FAC9-4CA8-AFBC-E262D604C2EF},14-5-2018,,G,,G,L1,G,L1,,,G,
{F78D92AC-457B-41D5-976A-E5E14F761CBE},20-9-2016,,G,,G,L2,G,G,G,G,G,
{F78D92AC-457B-41D5-976A-E5E14F761CBE},29-6-2018,,G,,G,G,G,G,,,G,
{F78D92AC-457B-41D5-976A-E5E14F761CBE},29-6-2018,,G,,G,G,G,G,,,G,
{F7908D0C-8F8F-4FAC-B064-0A298D312D13},20-9-2016,,G,,G,G,G,G,G,G,G,
{F7908D0C-8F8F-4FAC-B064-0A298D312D13},23-5-2018,,G,,G,G,G,G,,,G,
{F7908D0C-8F8F-4FAC-B064-0A298D312D13},11-2-2019,,G,,G,G,G,G,,,G,
{F794D3C9-736F-479B-BC33-B29D49C67DC2},15-4-2015,,G,,G,L1,G,G,G,G,G,
{F794D3C9-736F-479B-BC33-B29D49C67DC2},1-8-2017,,G,,G,G,G,G,,,G,
{F794D3C9-736F-479B-BC33-B29D49C67DC2},24-4-2019,,G,,G,L1,G,L1,,,G,
{F794EAFB-82DF-40EC-A0A2-7811E7D7E261},20-9-2016,,G,,G,G,G,G,G,G,G,
{F794EAFB-82DF-40EC-A0A2-7811E7D7E261},27-6-2018,,G,,G,G,G,G,,,G,
{F7962C58-5DB6-4C45-BCF0-4F56EC274749},20-9-2016,,G,,G,G,M1,G,G,G,G,
{F7962C58-5DB6-4C45-BCF0-4F56EC274749},22-5-2018,,G,,G,G,G,G,,,G,
{F79CCEC1-375D-4C24-9975-AFCEA7EB2B5A},21-9-2016,,G,,G,G,G,G,G,G,G,
{F79CCEC1-375D-4C24-9975-AFCEA7EB2B5A},15-5-2018,,G,,G,G,G,G,,,G,
{F7A11AC6-6106-4DC5-BF29-ECF07401EA88},20-9-2016,,G,,G,G,G,G,G,G,G,
{F7A11AC6-6106-4DC5-BF29-ECF07401EA88},15-6-2018,,G,,G,G,G,G,,,G,
{F7A11AC6-6106-4DC5-BF29-ECF07401EA88},15-6-2018,,G,,G,G,G,G,,,G,
{F7A13CE0-2EF8-4F83-9948-4F0A208D4BE2},20-9-2016,,G,,G,M1,G,G,G,G,G,
{F7A13CE0-2EF8-4F83-9948-4F0A208D4BE2},8-6-2018,,G,,G,G,G,G,,,G,
{F7A13CE0-2EF8-4F83-9948-4F0A208D4BE2},2-5-2019,,G,,G,G,G,G,,,G,
{F7A8202E-154B-4343-AC4C-AB84CF0239C9},20-9-2016,,G,,G,G,G,G,G,G,G,
{F7A8202E-154B-4343-AC4C-AB84CF0239C9},22-5-2018,,G,,G,G,G,G,,,G,
{F7AD7433-EC04-4C84-B18E-77C78A462235},2-3-2015,,G,,G,G,G,G,G,G,G,
{F7AD7433-EC04-4C84-B18E-77C78A462235},26-9-2017,,G,,G,G,G,G,G,G,G,
{F7AD7433-EC04-4C84-B18E-77C78A462235},5-2-2019,,G,,G,G,G,G,,,G,
{F7DC4D10-6C63-495F-8A0D-A421681ABD3B},20-9-2016,,G,,G,L2,G,G,G,G,G,
{F7DC4D10-6C63-495F-8A0D-A421681ABD3B},22-5-2018,,G,,G,G,G,G,,,G,
{F7E315EC-F29C-4F1A-B0C3-3D0EFD1CD097},20-9-2016,,G,,G,G,G,G,G,G,G,
{F7E315EC-F29C-4F1A-B0C3-3D0EFD1CD097},5-6-2018,,G,,G,G,G,G,,,G,
{F7E315EC-F29C-4F1A-B0C3-3D0EFD1CD097},6-5-2019,,G,,G,G,G,L2,,,G,
{F7E7861C-BE88-4207-BCA4-B0A1AA1D4293},26-3-2015,,G,,G,G,G,G,G,G,G,
{F7E7861C-BE88-4207-BCA4-B0A1AA1D4293},4-8-2017,,G,,G,G,G,G,,,G,
{F7E7861C-BE88-4207-BCA4-B0A1AA1D4293},16-4-2019,,G,,G,G,G,G,,,G,
{F7EB9A34-5933-4F25-A6DA-3CD2AD661F8A},28-6-2018,,G,,G,G,G,G,,,G,
{F7EDDCA6-EF71-4322-80DD-5D7F677C7A29},25-6-2018,,G,,G,G,G,G,,,G,
{F80550A2-55BC-4E08-B696-ECAFC6060F62},2-7-2018,,G,,G,L1,G,L2,,,G,
{F80639B9-9FAF-44D0-8CD3-72CA9BA08432},10-4-2014,,G,,G,G,G,G,G,G,G,
{F80639B9-9FAF-44D0-8CD3-72CA9BA08432},22-6-2018,,G,,G,G,G,G,,,G,
{F80E2EBF-D46D-4887-95BC-7E4A6A73AEF2},16-3-2016,,G,,G,G,G,G,G,G,G,
{F80E2EBF-D46D-4887-95BC-7E4A6A73AEF2},7-6-2018,,G,,G,G,G,G,,,G,
{F8145AD2-BFA8-4A28-B507-D988ED137952},20-9-2016,,G,,G,G,G,G,G,G,G,
{F8145AD2-BFA8-4A28-B507-D988ED137952},18-5-2018,,G,,G,G,G,G,,,G,
{F81A93AE-7617-4575-A05A-3F2A5AE4EEBC},28-10-2016,,G,,G,G,G,G,G,G,G,
{F81A93AE-7617-4575-A05A-3F2A5AE4EEBC},24-6-2019,,G,,G,G,G,G,,,G,
{F81C580A-F097-454A-B4CE-A603848EE7A2},1-1-2014,,G,,G,G,G,L1,G,G,G,
{F81C580A-F097-454A-B4CE-A603848EE7A2},2-8-2017,,G,,G,L2,L2,L1,,,G,
{F81C580A-F097-454A-B4CE-A603848EE7A2},16-5-2019,,G,,G,L1,L1,G,,,G,
{F827A963-B140-4023-915F-E9338648FD68},10-5-2016,,G,,G,G,G,G,G,G,G,
{F827A963-B140-4023-915F-E9338648FD68},4-5-2018,,G,,G,G,G,G,,,G,
{F8282783-806C-491E-8E54-E78D6A43BCCF},24-10-2016,,G,,G,L1,E1,M1,G,G,G,
{F8282783-806C-491E-8E54-E78D6A43BCCF},21-6-2019,,G,,G,G,G,L1,,,G,
{F829D968-40FD-4650-AAB3-D408ADCEC5F6},10-5-2016,,G,,G,G,G,G,G,G,G,
{F829D968-40FD-4650-AAB3-D408ADCEC5F6},23-4-2018,,G,,G,G,G,G,,,G,
{F83DCD38-CE2C-4B6E-9A9D-5F39FFF5BAF6},29-4-2015,,G,,G,G,G,L1,G,G,G,
{F83DCD38-CE2C-4B6E-9A9D-5F39FFF5BAF6},21-7-2017,,G,,G,G,G,L1,,,G,
{F83DCD38-CE2C-4B6E-9A9D-5F39FFF5BAF6},3-5-2019,,G,,G,G,G,L1,,,G,
{F83F7874-F914-4752-94C1-8BB6CBE61B62},20-9-2016,,G,,G,L3,M2,G,G,G,G,
{F83F7874-F914-4752-94C1-8BB6CBE61B62},5-6-2018,,G,,G,G,G,G,,,G,
{F83F7874-F914-4752-94C1-8BB6CBE61B62},23-5-2019,,G,,G,G,G,G,,,G,
{F8432744-F461-40EC-859E-E118F92B74BF},10-8-2017,,G,,G,G,G,G,,,G,Mutatie
{F8432744-F461-40EC-859E-E118F92B74BF},7-2-2019,,G,,G,G,G,G,,,G,
{F86CAEE1-D2E0-4A6D-8E12-917847312E97},8-5-2015,,G,,G,L1,G,G,G,G,G,
{F86CAEE1-D2E0-4A6D-8E12-917847312E97},28-7-2017,,G,,G,G,G,G,,,G,
{F86CAEE1-D2E0-4A6D-8E12-917847312E97},23-4-2019,,G,,G,G,G,G,,,G,
{F8717C7D-9044-4FC6-BF97-C1BB4879EDDD},29-3-2017,,G,,G,G,G,M1,G,G,G,
{F8717C7D-9044-4FC6-BF97-C1BB4879EDDD},19-3-2019,,G,,G,G,G,G,,,G,
{F878D05E-9C43-47FD-BF5C-194362204ED6},8-5-2014,,G,,G,G,G,G,G,G,G,
{F878D05E-9C43-47FD-BF5C-194362204ED6},22-6-2018,,G,,G,G,G,G,,,G,
{F87BF5C6-5627-469D-90CB-C405CE14515F},16-3-2016,,G,,G,L1,M1,G,G,G,G,
{F87BF5C6-5627-469D-90CB-C405CE14515F},12-6-2018,,G,,G,L1,G,G,,,G,
{F87FC0E0-8DF3-4B1D-BEB8-701B4A6D8BA6},1-1-2015,,G,,G,M1,G,G,G,G,G,
{F87FC0E0-8DF3-4B1D-BEB8-701B4A6D8BA6},27-7-2017,,G,,G,L1,G,G,,,G,
{F87FC0E0-8DF3-4B1D-BEB8-701B4A6D8BA6},2-5-2019,,G,,G,G,G,G,,,G,
{F8837451-75CF-4C47-ACB2-64511230E675},20-9-2016,,G,,G,G,G,G,G,G,G,
{F8837451-75CF-4C47-ACB2-64511230E675},12-6-2018,,G,,G,G,G,G,,,G,
{F88C0259-FE48-4211-9263-8753141016FD},10-5-2016,,G,,G,E1,G,M1,G,G,G,
{F88C0259-FE48-4211-9263-8753141016FD},17-5-2018,,G,,G,E1,E1,G,,,G,
{F88C1C3A-8FAB-46B0-B0DB-123DF20B16A1},10-5-2016,,G,,G,G,L1,M2,G,G,G,
{F88C1C3A-8FAB-46B0-B0DB-123DF20B16A1},9-5-2018,,G,,G,G,E2,E1,,,G,
{F88DCA08-4446-4B31-9E29-E5AFF7AEBACE},10-5-2016,,G,,G,G,G,G,G,G,G,
{F88DCA08-4446-4B31-9E29-E5AFF7AEBACE},4-5-2018,,G,,G,G,G,G,,,G,
{F89189D8-84BE-4251-9BD1-18BE712BB567},20-9-2016,,G,,G,G,G,M1,G,G,G,
{F89189D8-84BE-4251-9BD1-18BE712BB567},4-6-2018,,G,,G,G,G,G,,,G,
{F89189D8-84BE-4251-9BD1-18BE712BB567},6-2-2019,,G,,G,G,G,G,,,G,
{F895B7E3-9F5F-4D74-90F6-B8835EBE8772},20-9-2016,,G,,G,G,G,G,G,G,G,
{F895B7E3-9F5F-4D74-90F6-B8835EBE8772},21-6-2018,,G,,G,L1,G,G,,,G,
{F895B7E3-9F5F-4D74-90F6-B8835EBE8772},21-6-2018,,G,,G,L1,G,G,,,G,
{F89978D5-942F-4A24-BE7D-2BB364DB40A6},16-3-2016,,G,,G,G,G,G,G,G,G,
{F89978D5-942F-4A24-BE7D-2BB364DB40A6},12-6-2018,,G,,G,G,G,G,,,G,
{F89D16D1-0CCE-4A8A-84E8-B906DFEE7151},8-4-2019,,G,,G,G,G,G,,,G,
{F8A2FE2E-FF80-438D-9AE7-B06C937B39D9},10-3-2017,,G,,G,G,G,G,G,G,G,
{F8A2FE2E-FF80-438D-9AE7-B06C937B39D9},18-3-2019,,G,,G,G,G,G,,,G,
{F8A5D609-858C-4488-AD25-C5D1E5802411},20-9-2016,,G,,G,G,G,G,G,G,G,
{F8A5D609-858C-4488-AD25-C5D1E5802411},29-5-2018,,G,,G,G,G,G,,,G,
{F8A5D609-858C-4488-AD25-C5D1E5802411},26-2-2019,,G,,G,G,G,G,,,G,
{F8A6F082-2E36-42AF-8F36-69420E896EDA},7-8-2017,,G,,G,L1,E1,G,,,G,
{F8A6F082-2E36-42AF-8F36-69420E896EDA},28-3-2019,,G,,G,G,E1,M1,,,G,
{F8A93EB2-2C4F-42B3-87C5-FEBDDDBE1FEC},8-5-2015,,G,,G,G,G,G,G,G,G,
{F8A93EB2-2C4F-42B3-87C5-FEBDDDBE1FEC},21-7-2017,,G,,G,G,G,G,,,G,Gedeekte eigen weg;
{F8A93EB2-2C4F-42B3-87C5-FEBDDDBE1FEC},9-4-2019,,G,,G,G,G,G,,,G,
{F8AC708D-C41E-4C34-B2A1-007371670A69},16-3-2016,,G,,G,L1,M2,G,G,G,G,
{F8AC708D-C41E-4C34-B2A1-007371670A69},5-6-2018,,G,,G,G,M1,G,,,G,
{F8B099F3-241F-4F3A-9716-231E6D408B9D},8-5-2015,,G,,G,G,G,M1,G,G,G,
{F8B099F3-241F-4F3A-9716-231E6D408B9D},21-7-2017,,G,,G,G,G,L1,,,G,Fietsstroken
{F8B099F3-241F-4F3A-9716-231E6D408B9D},9-4-2019,,G,,G,G,G,M1,,,G,
{F8B4ECED-3750-4E14-B2EA-BFD5AEAA3D0C},30-4-2014,,G,,M1,G,M1,G,G,G,G,
{F8B4ECED-3750-4E14-B2EA-BFD5AEAA3D0C},9-7-2018,,G,,G,L1,G,G,,,G,
{F8BF7E5C-3ABE-4E7C-8B17-9A5EEE767E1E},10-4-2014,,G,,G,G,G,G,G,G,G,
{F8BF7E5C-3ABE-4E7C-8B17-9A5EEE767E1E},28-6-2018,,G,,G,G,E1,M2,,,G,
{F8C3244E-F4BD-49F3-A9DF-21EB477F40C7},1-1-2015,,G,,M1,G,G,G,G,G,G,elementinlage 2m2
{F8C3244E-F4BD-49F3-A9DF-21EB477F40C7},14-8-2017,,G,,G,G,G,G,,,G,
{F8C3244E-F4BD-49F3-A9DF-21EB477F40C7},21-5-2019,,G,,G,G,G,G,,,G,
{F8C57625-1D9D-49D5-94C2-D080071C65A2},22-4-2014,,G,,G,G,M1,G,G,G,G,
{F8C57625-1D9D-49D5-94C2-D080071C65A2},26-6-2018,,G,,G,G,G,G,,,G,
{F8C7CCC6-032A-4E5A-92A2-E43026A8AA25},13-12-2016,,G,,G,G,G,G,G,G,G,
{F8C7CCC6-032A-4E5A-92A2-E43026A8AA25},27-2-2019,,G,,G,G,G,G,,,G,
{F8D30153-5BB5-4966-9A1F-D0D2238CD369},24-2-2015,,G,,G,G,M1,G,G,G,G,
{F8D30153-5BB5-4966-9A1F-D0D2238CD369},26-9-2017,,G,,G,G,G,G,G,G,G,
{F8D30153-5BB5-4966-9A1F-D0D2238CD369},11-2-2019,,G,,G,G,G,G,,,G,
{F8D56277-B588-43E6-BABC-A3B2E7A8378A},20-9-2016,,M2,,G,G,G,G,G,G,G,
{F8D56277-B588-43E6-BABC-A3B2E7A8378A},4-6-2018,,M1,,G,G,G,G,,,G,
{F8D56277-B588-43E6-BABC-A3B2E7A8378A},23-5-2019,,M2,,G,G,G,G,,,G,
{F8DC299A-0780-48F1-8EB2-CD337A2086BC},5-11-2014,,G,,G,G,G,G,G,G,G,
{F8DC299A-0780-48F1-8EB2-CD337A2086BC},26-9-2017,,G,,G,G,G,G,G,G,G,
{F8DC299A-0780-48F1-8EB2-CD337A2086BC},18-12-2018,,G,,G,G,G,G,,,G,
{F8E206D0-5681-499B-952E-78CFD8CD20FE},1-1-2014,,G,,G,L1,G,M1,G,G,G,"dwarslassen 6m, langslassen"
{F8E206D0-5681-499B-952E-78CFD8CD20FE},2-8-2017,,G,,G,G,G,G,,,G,
{F8E206D0-5681-499B-952E-78CFD8CD20FE},15-5-2019,,G,,G,G,G,G,,,G,
{F8E39228-2EE2-45B4-B08F-EF6EE4683EDE},2-5-2014,,G,,G,G,G,G,G,G,G,
{F8E39228-2EE2-45B4-B08F-EF6EE4683EDE},19-6-2018,,G,,G,L1,G,G,,,G,
{F90A2EB8-9BA0-49DF-B55D-7ECDCEAD81DD},20-3-2015,,G,,G,G,M1,G,G,G,G,
{F90A2EB8-9BA0-49DF-B55D-7ECDCEAD81DD},4-8-2017,,G,,G,G,G,G,,,G,
{F90A2EB8-9BA0-49DF-B55D-7ECDCEAD81DD},28-3-2019,,G,,G,G,G,G,,,G,
{F911442E-6200-4015-9647-A075E8F3A9E3},20-5-2015,,G,,G,G,G,G,G,G,G,
{F911442E-6200-4015-9647-A075E8F3A9E3},17-7-2017,,G,,G,G,G,G,,,G,
{F911442E-6200-4015-9647-A075E8F3A9E3},16-4-2019,,G,,G,G,G,G,,,G,
{F91F2197-051C-4990-AD13-71F59805E946},20-9-2016,,G,,G,G,G,G,G,G,G,
{F92A9FDC-0C05-4EA4-BAB9-6F88955A1C4C},10-8-2017,,G,,G,G,G,G,,,G,Mutatie
{F92A9FDC-0C05-4EA4-BAB9-6F88955A1C4C},19-12-2018,,G,,G,G,G,G,,,G,
{F92B04A5-A40C-420E-A740-936E50B67FAE},20-9-2016,,G,,G,G,G,G,G,G,G,
